gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,service_count,monthly_to_total_ratio,tenure_bucket,has_support_services,charge_per_service
1,0,0,0,22,1,,,,,,,0,1,24.85,493.4,False,False,True,False,False,True,False,True,False,False,2,0.05026294498381877,1,0,8.283333333333333
1,0,0,0,4,1,,,,,,,0,1,19.95,59.25,True,False,False,False,False,True,False,False,False,True,1,0.33112033195020746,0,0,9.975
0,0,1,1,24,0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,57.6,1367.75,False,True,False,True,False,False,False,False,True,False,5.0,0.04208219178082192,1,1,9.6
0,1,1,0,71,1,1.0,1.0,1.0,1.0,0.0,1.0,2,1,82.7,5831.2,False,False,True,True,False,False,True,False,False,False,7.0,0.014179897808717123,3,1,10.3375
1,0,0,0,70,1,1.0,0.0,0.0,1.0,1.0,1.0,2,1,104.0,7250.15,False,False,True,False,True,False,False,True,False,False,6.0,0.014342552560628314,3,1,14.857142857142858
0,1,0,0,25,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,89.7,2187.55,False,False,True,False,True,False,False,False,True,False,4.0,0.040986040986040986,2,0,17.94
0,0,1,1,72,1,0.0,1.0,0.0,1.0,1.0,1.0,2,1,78.95,5730.15,False,False,True,True,False,False,False,False,True,False,6.0,0.013775594775917575,3,1,11.278571428571428
0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.55,70.55,True,False,False,False,True,False,False,False,True,False,1.0,0.9860237596086653,0,0,35.275
0,0,1,1,56,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,99.8,5515.45,False,False,True,False,True,False,False,True,False,False,5.0,0.01809134497729518,3,0,16.633333333333333
0,0,0,1,26,1,0.0,1.0,1.0,1.0,1.0,1.0,2,1,105.45,2715.3,True,False,False,False,True,False,False,False,True,False,6.0,0.038821190590141,2,1,15.064285714285715
1,0,1,0,47,1,0.0,1.0,0.0,0.0,0.0,0.0,1,1,78.9,3650.35,False,False,True,False,True,False,False,False,True,False,3.0,0.02160844619113479,2,0,19.725
1,1,0,0,57,1,0.0,1.0,1.0,0.0,1.0,1.0,2,1,79.75,4438.2,False,False,True,True,False,False,True,False,False,False,6.0,0.017964948639394487,3,0,11.392857142857142
0,0,1,1,70,1,1.0,1.0,1.0,1.0,1.0,0.0,2,0,80.7,5617.95,False,False,True,True,False,False,False,False,True,False,7.0,0.01436211391808078,3,1,10.0875
1,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,112.6,8126.65,False,False,True,False,True,False,False,True,False,False,8.0,0.013853943021660627,3,1,12.511111111111111
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.1,71.1,True,False,False,False,True,False,False,False,False,True,1.0,0.986130374479889,0,0,35.55
1,0,1,1,13,1,,,,,,,1,0,20.0,218.55,True,False,False,False,False,True,False,False,False,True,1,0.09109542245502163,1,0,10.0
1,0,1,0,53,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1,94.25,4867.95,True,False,False,False,True,False,True,False,False,False,4.0,0.019357356308855093,3,0,18.85
1,0,1,1,39,1,1.0,1.0,1.0,0.0,0.0,0.0,1,0,59.8,2343.85,True,False,False,True,False,False,False,False,True,False,4.0,0.02550269740068661,2,1,11.959999999999999
0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,69.8,69.8,True,False,False,False,True,False,False,False,True,False,1.0,0.9858757062146892,0,0,34.9
1,1,1,0,64,1,0.0,0.0,1.0,1.0,1.0,1.0,2,0,102.1,6538.45,False,False,True,False,True,False,False,False,True,False,6.0,0.015612933809418222,3,1,14.585714285714285
1,1,1,0,48,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,91.05,4370.75,False,False,True,False,True,False,False,True,False,False,4.0,0.0208268999828444,2,0,18.21
1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.75,24.75,False,True,False,True,False,False,False,False,True,False,0.0,0.9611650485436893,0,0,24.75
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,79.25,79.25,True,False,False,False,True,False,False,False,True,False,2.0,0.9875389408099688,0,0,26.416666666666668
0,1,1,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,100.8,100.8,False,False,True,False,True,False,False,False,True,False,5.0,0.9901768172888016,0,0,16.8
1,0,1,0,65,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,90.65,5931.0,False,False,True,False,True,False,False,False,True,False,4.0,0.015281523937963589,3,0,18.130000000000003
1,0,0,0,4,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,94.9,360.55,True,False,False,False,True,False,False,False,False,True,5.0,0.2624809846494261,0,1,15.816666666666668
0,0,1,0,55,1,1.0,0.0,0.0,0.0,1.0,1.0,1,1,94.75,5276.1,True,False,False,False,True,False,False,False,True,False,4.0,0.017954937370904474,3,1,18.95
1,0,1,0,49,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1,55.35,2633.95,False,False,True,True,False,False,False,False,True,False,3.0,0.02100609119717642,3,1,13.8375
0,0,1,1,31,1,,,,,,,0,1,19.55,658.95,True,False,False,False,False,True,False,False,False,True,1,0.029623456322448668,2,0,9.775
0,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,116.85,8477.7,False,False,True,False,True,False,True,False,False,False,8.0,0.013781593876419732,3,1,12.983333333333333
0,0,1,1,30,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,100.05,3046.15,False,False,True,False,True,False,False,False,True,False,5.0,0.03283395960159493,2,0,16.675
0,0,1,0,72,0,0.0,1.0,1.0,0.0,1.0,1.0,2,1,54.2,3937.45,False,True,False,True,False,False,False,False,True,False,4.0,0.01376175906765352,3,0,10.84
0,0,0,1,9,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0,93.0,870.25,True,False,False,False,True,False,True,False,False,False,5.0,0.10674318507890962,0,1,15.5
0,0,0,0,8,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,99.65,820.5,False,False,True,False,True,False,False,False,True,False,5.0,0.12130249543517956,0,0,16.608333333333334
0,0,1,1,59,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,106.15,6256.2,False,False,True,False,True,False,False,False,True,False,6.0,0.01696445694559867,3,0,15.164285714285715
0,0,0,0,22,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,84.3,1855.65,True,False,False,False,True,False,False,False,False,True,3.0,0.04540435731020925,1,0,21.075
1,1,0,0,62,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,110.75,7053.35,False,False,True,False,True,False,True,False,False,False,7.0,0.015699532912316513,3,1,13.84375
0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,46.0,46.0,True,False,False,True,False,False,False,False,True,False,1.0,0.9787234042553191,0,0,23.0
0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,74.7,74.7,True,False,False,False,True,False,False,False,True,False,2.0,0.9867899603698811,0,0,24.900000000000002
0,0,1,1,71,1,,,,,,,2,0,19.85,1326.35,True,False,False,False,False,True,True,False,False,False,1,0.014954608807021512,3,0,9.925
0,0,0,0,23,1,,,,,,,1,0,24.8,615.35,False,False,True,False,False,True,False,True,False,False,2,0.04023687839701468,1,0,8.266666666666667
0,0,0,0,67,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,85.25,5714.2,False,False,True,True,False,False,False,False,False,True,7.0,0.014916363381858902,3,1,10.65625
1,0,0,0,26,1,,,,,,,1,0,19.8,457.3,True,False,False,False,False,True,False,True,False,False,1,0.04320314204669431,2,0,9.9
1,0,1,1,62,1,0.0,0.0,1.0,0.0,1.0,0.0,2,1,89.1,5411.65,False,False,True,False,True,False,False,True,False,False,4.0,0.01646143755831247,3,0,17.82
0,0,0,0,2,1,,,,,,,0,0,20.35,45.3,True,False,False,False,False,True,False,False,False,True,1,0.439524838012959,0,0,10.175
1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.0,44.0,True,False,False,True,False,False,False,False,True,False,1.0,0.9777777777777777,0,0,22.0
0,0,0,0,2,1,,,,,,,1,0,20.45,34.8,True,False,False,False,False,True,False,False,False,True,1,0.5712290502793297,0,0,10.225
1,1,1,0,71,0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,52.3,3765.05,False,True,False,True,False,False,True,False,False,False,4.0,0.013887229325155001,3,0,10.459999999999999
1,0,1,1,13,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,96.65,1162.85,True,False,False,False,True,False,False,False,False,True,4.0,0.08304334751041802,1,0,19.330000000000002
0,0,1,1,71,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,95.15,6770.85,False,False,True,False,True,False,False,True,False,False,6.0,0.014050813293265504,3,1,13.592857142857143
0,0,0,0,72,1,0.0,1.0,1.0,1.0,1.0,1.0,2,1,108.05,7806.6,False,False,True,False,True,False,False,True,False,False,7.0,0.013839079870895025,3,1,13.50625
1,0,1,0,36,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1,93.6,3366.05,True,False,False,False,True,False,False,False,True,False,4.0,0.027798814986412436,2,1,18.72
1,1,1,0,19,1,1.0,0.0,1.0,0.0,1.0,0.0,0,0,66.4,1286.05,True,False,False,True,False,False,True,False,False,False,4.0,0.051590847286430215,1,1,13.280000000000001
1,0,1,0,54,1,1.0,1.0,0.0,0.0,1.0,1.0,2,1,74.55,4191.45,True,False,False,True,False,False,True,False,False,False,5.0,0.017781965199346446,3,1,12.424999999999999
0,1,1,0,67,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,105.4,7035.6,False,False,True,False,True,False,False,True,False,False,7.0,0.01497882500071057,3,1,13.175
0,0,1,1,60,1,1.0,1.0,0.0,0.0,1.0,0.0,1,0,94.15,5811.8,False,False,True,False,True,False,True,False,False,False,5.0,0.016197013487475917,3,1,15.691666666666668
1,0,1,1,58,0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,50.0,2919.85,False,True,False,True,False,False,False,False,False,True,4.0,0.01711830460311211,3,1,10.0
0,0,1,1,30,1,,,,,,,2,0,19.7,599.25,True,False,False,False,False,True,False,False,False,True,1,0.03281965847563515,2,0,9.85
0,0,0,0,72,1,1.0,1.0,0.0,0.0,0.0,0.0,2,0,59.75,4265.0,False,False,True,True,False,False,True,False,False,False,4.0,0.014006094702297234,3,1,11.95
0,0,1,1,65,1,1.0,0.0,1.0,0.0,1.0,1.0,2,1,104.3,6725.3,False,False,True,False,True,False,False,True,False,False,6.0,0.01550629618066396,3,1,14.9
0,1,1,0,48,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1,58.95,2789.7,True,False,False,True,False,False,True,False,False,False,3.0,0.021123732396889673,2,0,14.7375
0,1,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.9,321.75,False,False,True,False,True,False,False,False,True,False,2.0,0.2320681642137878,0,0,24.96666666666667
0,0,1,1,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,80.85,356.1,True,False,False,False,True,False,False,False,True,False,2.0,0.2264071688602632,0,0,26.95
1,0,1,0,61,0,1.0,0.0,1.0,1.0,1.0,1.0,2,1,62.15,3778.85,False,True,False,True,False,False,False,False,False,True,5.0,0.016442451420029897,3,1,10.358333333333333
1,0,0,0,9,1,0.0,0.0,0.0,1.0,1.0,0.0,0,0,86.25,770.5,True,False,False,False,True,False,False,False,True,False,3.0,0.1117952041477641,0,1,21.5625
0,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,85.7,85.7,False,False,True,False,True,False,False,False,True,False,3.0,0.9884659746251442,0,0,21.425
1,0,1,1,23,1,0.0,1.0,1.0,1.0,0.0,0.0,1,0,86.8,1940.8,True,False,False,False,True,False,False,False,False,True,4.0,0.044700793078586876,1,1,17.36
0,0,0,0,1,1,,,,,,,0,0,19.65,19.65,True,False,False,False,False,True,False,False,False,True,1,0.9515738498789347,0,0,9.825
0,0,0,0,28,0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,29.75,790.7,False,True,False,True,False,False,False,False,False,True,1.0,0.03757736516357206,2,0,14.875
1,0,0,0,12,1,0.0,0.0,1.0,0.0,1.0,1.0,1,0,95.7,1184.0,True,False,False,False,True,False,False,False,True,False,4.0,0.08075949367088608,0,0,19.14
1,0,1,0,72,1,,,,,,,2,0,19.3,1304.8,True,False,False,False,False,True,False,True,False,False,1,0.014780211364680657,3,0,9.65
0,0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,74.7,74.7,True,False,False,False,True,False,False,False,True,False,2.0,0.9867899603698811,0,0,24.900000000000002
1,0,0,0,71,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,116.3,8309.55,False,False,True,False,True,False,True,False,False,False,8.0,0.013994260307681201,3,1,12.922222222222222
0,0,0,0,22,1,1.0,0.0,0.0,1.0,0.0,0.0,0,1,59.05,1253.5,False,False,True,True,False,False,False,False,False,True,4.0,0.0470705460342766,1,1,11.809999999999999
1,0,1,1,31,1,,,,,,,0,1,20.65,702.05,True,False,False,False,False,True,False,False,True,False,1,0.029372021904558707,2,0,10.325
0,0,1,0,46,1,0.0,1.0,0.0,1.0,1.0,0.0,2,1,64.2,3009.5,True,False,False,True,False,False,False,True,False,False,4.0,0.021325361235675137,2,1,12.84
0,0,1,0,16,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,84.95,1378.25,False,False,True,False,True,False,False,False,True,False,3.0,0.061591444625702374,1,0,21.2375
1,1,0,0,39,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,95.65,3759.05,False,False,True,False,True,False,True,False,False,False,4.0,0.02543849150942142,2,0,19.130000000000003
1,0,0,0,54,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,46.2,2431.95,False,True,False,True,False,False,True,False,False,False,3.0,0.018989292833802587,3,1,11.55
0,0,1,0,14,1,1.0,0.0,0.0,0.0,1.0,0.0,0,1,64.7,941.0,False,False,True,True,False,False,True,False,False,False,4.0,0.06868365180467091,1,1,12.940000000000001
1,0,0,1,49,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,109.2,5290.45,False,False,True,False,True,False,False,True,False,False,7.0,0.020637065454648537,3,1,13.65
0,0,0,0,15,1,,,,,,,2,0,25.05,369.1,False,False,True,False,False,True,True,False,False,False,2,0.06768440961902189,1,0,8.35
1,0,0,1,52,1,,,,,,,1,0,19.65,928.4,True,False,False,False,False,True,False,True,False,False,1,0.021142672692059394,3,0,9.825
0,0,1,1,6,1,,,,,,,2,0,20.1,100.35,True,False,False,False,False,True,False,False,False,True,1,0.19832264430192406,0,0,10.05
0,0,1,0,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,95.2,292.85,False,False,True,False,True,False,False,False,True,False,4.0,0.32397481708354603,0,0,19.04
1,1,1,0,6,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,84.2,519.15,True,False,False,False,True,False,False,False,True,False,3.0,0.1618763818129386,0,0,21.05
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,79.6,79.6,True,False,False,False,True,False,False,False,True,False,2.0,0.9875930521091811,0,0,26.53333333333333
0,0,0,0,14,1,1.0,0.0,0.0,1.0,0.0,0.0,1,0,55.7,795.15,True,False,False,True,False,False,False,False,False,True,3.0,0.06996169063618665,1,1,13.925
1,0,1,1,47,1,,,,,,,1,0,20.05,951.55,True,False,False,False,False,True,False,False,False,True,1,0.021048763844417617,2,0,10.025
1,1,1,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,36.45,93.7,False,True,False,True,False,False,False,False,False,True,1.0,0.3848996832101373,0,0,18.225
1,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,49.0,49.0,True,False,False,True,False,False,False,True,False,False,2.0,0.98,0,1,16.333333333333332
0,0,1,0,71,1,,,,,,,2,0,25.05,1873.7,False,False,True,False,False,True,False,True,False,False,2,0.013362137942070732,3,0,8.35
0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,69.7,135.2,True,False,False,False,True,False,False,False,True,False,1.0,0.511747430249633,0,0,34.85
1,0,0,0,13,1,,,,,,,1,1,19.95,257.0,True,False,False,False,False,True,False,False,False,True,1,0.07732558139534884,1,0,9.975
0,0,1,1,54,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,86.2,4524.05,False,False,True,True,False,False,False,False,True,False,7.0,0.019049513265046794,3,1,10.775
0,0,0,0,5,1,1.0,0.0,1.0,0.0,0.0,0.0,0,0,55.8,300.4,True,False,False,True,False,False,False,True,False,False,3.0,0.18513603185136032,0,1,13.95
0,0,0,0,22,0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,50.35,1098.85,False,True,False,True,False,False,False,False,True,False,3.0,0.04577896985952631,1,0,12.5875
1,1,1,0,13,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,98.0,1237.85,True,False,False,False,True,False,False,False,True,False,5.0,0.07910562214957421,1,0,16.333333333333332
1,1,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.65,293.85,True,False,False,False,True,False,False,False,True,False,1.0,0.23961336272681025,0,0,35.325
1,0,1,0,48,1,1.0,1.0,1.0,0.0,1.0,1.0,0,1,111.45,5315.1,False,False,True,False,True,False,True,False,False,False,7.0,0.020964616918417635,2,1,13.93125
1,0,1,1,29,1,,,,,,,0,1,20.65,654.85,True,False,False,False,False,True,False,False,False,True,1,0.03148585804680948,2,0,10.325
0,0,1,1,13,1,,,,,,,0,0,18.8,251.25,True,False,False,False,False,True,False,False,False,True,1,0.07452923686818633,1,0,9.4
1,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0,0,60.1,60.1,False,False,True,True,False,False,False,False,False,True,4.0,0.983633387888707,0,1,12.02
0,0,1,1,71,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,89.9,6342.7,False,False,True,True,False,False,True,False,False,False,8.0,0.014171540268297683,3,1,9.988888888888889
1,0,1,0,72,1,1.0,1.0,0.0,1.0,1.0,1.0,2,1,109.95,7852.4,False,False,True,False,True,False,False,True,False,False,7.0,0.014000305600122241,3,1,13.74375
1,0,0,0,64,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0,86.55,5632.55,False,False,True,True,False,False,False,True,False,False,7.0,0.015363314428734988,3,1,10.81875
1,0,0,0,46,0,1.0,0.0,1.0,1.0,1.0,1.0,2,1,60.75,2893.4,False,True,False,True,False,False,True,False,False,False,5.0,0.020988805970149252,2,1,10.125
0,0,1,1,42,1,0.0,0.0,1.0,1.0,1.0,1.0,2,1,100.4,4303.65,True,False,False,False,True,False,False,False,True,False,5.0,0.023323615160349857,2,1,16.733333333333334
1,1,0,0,21,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,104.35,2271.85,False,False,True,False,True,False,False,False,True,False,6.0,0.045911520777877995,1,0,14.907142857142857
0,0,0,0,25,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,84.6,2088.05,False,False,True,False,True,False,False,False,False,True,3.0,0.04049687657069002,2,0,21.15
1,0,1,1,24,1,,,,,,,1,0,20.25,439.75,True,False,False,False,False,True,False,False,False,True,1,0.04594441293250142,1,0,10.125
0,0,1,1,41,0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,35.4,1412.4,False,True,False,True,False,False,False,True,False,False,2.0,0.025045988396773734,2,1,11.799999999999999
1,0,0,0,56,1,1.0,1.0,0.0,1.0,0.0,0.0,1,1,64.65,3665.55,False,False,True,True,False,False,True,False,False,False,5.0,0.01763237921206584,3,1,10.775
1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.4,24.4,False,True,False,True,False,False,False,False,False,True,0.0,0.9606299212598425,0,0,24.4
1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,24.25,24.25,False,True,False,True,False,False,False,False,True,False,0.0,0.9603960396039604,0,0,24.25
0,0,0,0,31,1,,,,,,,1,0,20.95,683.25,True,False,False,False,False,True,False,False,False,True,1,0.03061746437705517,2,0,10.475
1,0,1,1,58,1,0.0,0.0,1.0,1.0,0.0,1.0,2,0,94.35,5563.65,False,False,True,False,True,False,True,False,False,False,5.0,0.01695524426513797,3,1,15.725
1,0,0,0,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0,1,59.15,336.7,True,False,False,True,False,False,True,False,False,False,3.0,0.17515546342907906,0,1,14.7875
1,0,1,1,17,1,1.0,0.0,1.0,0.0,1.0,0.0,0,1,89.4,1539.45,True,False,False,False,True,False,False,False,True,False,4.0,0.05803498977571489,1,1,17.880000000000003
0,1,0,0,45,1,1.0,1.0,0.0,1.0,1.0,0.0,0,1,97.05,4385.05,False,False,True,False,True,False,False,False,True,False,6.0,0.022126970736767705,2,1,13.864285714285714
0,1,0,0,59,1,0.0,1.0,0.0,0.0,0.0,0.0,2,1,79.2,4590.35,False,False,True,False,True,False,False,True,False,False,3.0,0.017249828481819073,3,0,19.8
0,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,70.35,139.05,True,False,False,False,True,False,False,False,True,False,1.0,0.5023205997857907,0,0,35.175
1,0,1,0,4,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,65.6,250.1,False,False,True,True,False,False,False,False,True,False,4.0,0.2612504978096376,0,0,13.12
0,0,0,0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,74.15,1345.75,False,False,True,False,True,False,False,False,True,False,2.0,0.05505847410432523,1,0,24.71666666666667
0,1,0,0,18,1,,,,,,,1,0,20.35,369.6,True,False,False,False,False,True,True,False,False,False,1,0.05491095520777118,1,0,10.175
0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,35.9,35.9,False,True,False,True,False,False,False,False,False,True,2.0,0.9728997289972899,0,1,11.966666666666667
1,0,1,0,42,1,1.0,0.0,1.0,0.0,0.0,1.0,0,1,94.4,4014.6,False,False,True,False,True,False,False,False,True,False,5.0,0.023508317561510114,2,1,15.733333333333334
1,0,0,0,20,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,85.25,1734.5,False,False,True,False,True,False,False,False,True,False,3.0,0.0491212906943244,1,0,21.3125
0,0,1,0,69,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,85.4,5869.4,False,False,True,False,True,False,True,False,False,False,4.0,0.014547560643227039,3,0,17.080000000000002
0,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,55.3,55.3,True,False,False,True,False,False,False,False,False,True,2.0,0.9822380106571936,0,0,18.433333333333334
1,0,0,0,20,1,,,,,,,0,0,19.4,415.4,True,False,False,False,False,True,False,False,False,True,1,0.04658981748318924,1,0,9.7
0,0,1,0,58,1,1.0,1.0,1.0,0.0,1.0,1.0,2,1,109.45,6144.55,False,False,True,False,True,False,True,False,False,False,7.0,0.017809634613663545,3,1,13.68125
0,0,1,0,72,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1,94.25,6849.75,False,False,True,False,True,False,True,False,False,False,6.0,0.013757617779075283,3,1,13.464285714285714
0,0,1,1,19,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,49.6,962.9,True,False,False,True,False,False,True,False,False,False,2.0,0.05145762008507107,1,0,16.533333333333335
0,0,0,0,16,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,65.2,1043.35,False,False,True,True,False,False,False,True,False,False,4.0,0.062431177287307904,1,0,13.040000000000001
0,0,0,0,12,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,94.2,1046.1,False,False,True,False,True,False,False,False,True,False,4.0,0.08996275427370835,0,0,18.84
1,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,90.1,90.1,True,False,False,False,True,False,False,False,True,False,3.0,0.9890230515916575,0,0,22.525
0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,82.3,82.3,True,False,False,False,True,False,False,False,True,False,3.0,0.9879951980792316,0,0,20.575
1,1,0,0,72,1,,,,,,,2,0,25.4,1809.35,False,False,True,False,False,True,True,False,False,False,2,0.014030436103515894,3,0,8.466666666666667
0,0,0,1,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,49.5,1265.65,False,False,True,True,False,False,False,False,False,True,2.0,0.03907946157186278,2,0,16.5
0,0,1,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,73.75,325.45,True,False,False,False,True,False,False,False,True,False,2.0,0.22591514780211366,0,0,24.583333333333332
1,0,1,1,24,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1,84.8,1990.5,False,False,True,True,False,False,False,False,False,True,7.0,0.042580969118754704,1,1,10.6
0,0,0,0,50,1,,,,,,,1,1,19.35,1033.0,True,False,False,False,False,True,False,False,False,True,1,0.018713733075435203,3,0,9.675
1,0,0,0,51,1,1.0,0.0,0.0,0.0,1.0,0.0,1,0,86.35,4267.15,True,False,False,False,True,False,False,False,False,True,3.0,0.02023124773028127,3,1,21.5875
1,0,1,1,72,1,1.0,1.0,1.0,1.0,0.0,1.0,2,0,103.95,7517.7,False,False,True,False,True,False,False,True,False,False,7.0,0.013825528349315707,3,1,12.99375
0,0,1,1,70,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,58.4,4113.15,False,True,False,True,False,False,True,False,False,False,5.0,0.0141949126794113,3,1,9.733333333333333
0,0,1,0,70,1,0.0,0.0,1.0,1.0,1.0,1.0,2,1,104.3,7188.5,False,False,True,False,True,False,True,False,False,False,6.0,0.014507267542944572,3,1,14.9
0,1,0,0,15,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,91.5,1400.3,True,False,False,False,True,False,False,False,True,False,3.0,0.06529651038321559,1,0,22.875
0,0,0,0,47,1,1.0,0.0,1.0,0.0,1.0,0.0,1,0,94.9,4615.25,False,False,True,False,True,False,False,True,False,False,5.0,0.02055781207690225,2,1,15.816666666666668
1,0,0,0,63,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,86.7,5309.5,True,False,False,True,False,False,True,False,False,False,7.0,0.01632614631390641,3,1,10.8375
0,0,0,0,64,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,115.1,7334.05,False,False,True,False,True,False,True,False,False,False,8.0,0.01569178124211832,3,1,12.788888888888888
0,1,0,0,59,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,89.75,5496.9,False,False,True,False,True,False,False,False,True,False,5.0,0.016324414776551048,3,1,14.958333333333334
0,0,0,1,1,1,,,,,,,0,0,24.0,24.0,False,False,True,False,False,True,False,False,False,True,2,0.96,0,0,8.0
